"","ATEMP_SUMMER_HIST_HUC12","WOODY_VEG_PCT_HUC12","N_RED_DRYDEP_HUC12","HUC12_join","preds"
"42281",23.75,0.4,3.641485546,102702040101,NA
"42282",23.7,0.35,3.642694425,102702040102,NA
"42283",23.94,0.62,3.417429916,102702040103,NA
"42284",23.9,2.14,3.522642723,102702040104,NA
"42285",23.98,1.25,3.298324974,102702040105,NA
"42286",23.94,2.34,3.373191701,102702040106,NA
"42287",24.12,3.39,2.868877606,102702040202,NA
"42288",24.14,7.93,2.777851028,102702040203,NA
"42289",24.26,4.05,2.934711836,102702040204,NA
"42290",24.25,1.51,2.809619285,102702040205,NA
"42291",24.32,3.69,2.896716791,102702040206,NA
"42292",23.88,0.93,3.362206633,102702040301,NA
"42293",23.93,3.78,3.056586639,102702040302,NA
"42294",23.92,2.88,3.140159712,102702040303,NA
"42295",23.97,3.7,2.931516995,102702040304,NA
"42296",23.96,4.96,2.963463899,102702040305,NA
"42297",24.01,6.46,2.803772827,102702040306,NA
"42298",24.03,5.21,2.85556286,102702040307,NA
"42299",24.17,6.53,2.804609931,102702040308,NA
"42300",24.12,6.64,2.823681382,102702050101,NA
"42301",24.32,7.32,3.025252489,102702050102,NA
"42302",24.27,4.71,2.935391701,102702050103,NA
"42303",24.69,5.05,2.859241027,102702050202,NA
"42304",24.67,7.18,2.743911695,102702050203,NA
"42305",24.65,6.92,2.67827472,102702050204,NA
"42306",24.61,1.4,3.189959507,102702050301,NA
"42307",24.75,3.79,3.026395076,102702050302,NA
"42308",24.75,2.05,3.055674254,102702050303,NA
"42309",24.82,8.25,2.974250642,102702050304,NA
"42310",24.72,10.25,2.610831076,102702050305,NA
"42311",24.77,9.09,2.66753088,102702050306,NA
"42312",24.34,5.46,2.854759025,102702050401,NA
"42313",24.56,5.48,2.748442887,102702050402,NA
"42314",24.68,10.13,2.51951673,102702050403,NA
"42315",24.62,10.58,2.551086653,102702050404,NA
"42316",24.86,10.57,2.471028517,102702050405,NA
"42317",24.49,5.84,2.635819691,102702050501,NA
"42318",24.72,10.83,2.430467203,102702050502,NA
"42319",24.81,9.18,2.272983367,102702050503,NA
"42320",24.64,12.26,2.514569295,102702050504,NA
"42321",25.02,10.46,2.255324781,102702050505,NA
"42322",24.95,16.94,2.318257007,102702050506,NA
"42323",25.39,4.5,2.581358356,102702050601,NA
"42324",25.47,4.74,2.375636292,102702050602,NA
"42325",25.3,4.74,2.428110315,102702050603,NA
"42326",25.33,7.14,2.283263818,102702050604,NA
"42327",25.1,8.05,2.240823275,102702050605,NA
"42328",25.28,9.35,2.256020662,102702050606,NA
"42329",24.78,20.78,2.433748397,102702050701,NA
"42330",25.08,13.25,2.206836278,102702050702,NA
"42331",25.15,24.25,2.362200466,102702050703,NA
"42332",24.91,12.22,2.3873354,102702050704,NA
"42333",25.21,13.73,2.26501075,102702050705,NA
"42334",24.13,0.13,3.951972941,102702060101,NA
"42335",24.07,0.4,3.514264974,102702060102,NA
"42336",24.04,0.24,3.571733619,102702060103,NA
"42337",24,1.52,3.376803578,102702060104,NA
"42338",24.07,0.42,3.622118082,102702060201,NA
"42339",24.09,1.78,3.248858605,102702060202,NA
"42340",24.09,1.96,3.400123103,102702060203,NA
"42341",23.92,0.72,3.611804789,102702060301,NA
"42342",23.87,1.17,3.389166422,102702060302,NA
"42343",24.05,0.45,3.410834591,102702060303,NA
"42344",24,0.42,3.409160194,102702060304,NA
"42345",23.96,0.68,3.39280866,102702060305,NA
"42346",23.81,0.45,3.472390307,102702060306,NA
"42347",23.89,4.34,3.48500889,102702060307,NA
"42348",23.69,0.25,3.544058059,102702060401,NA
"42349",23.76,1.11,3.566081039,102702060402,NA
"42350",23.69,0.83,3.721060819,102702060403,NA
"42351",23.71,1.35,3.639462019,102702060404,NA
"42352",23.89,1.25,3.294752496,102702060405,NA
"42353",23.9,2.33,3.195254647,102702060406,NA
"42354",23.92,2.94,3.164015827,102702060407,NA
"42355",23.67,0.69,3.758493166,102702060408,NA
"42356",23.65,0.96,3.568006681,102702060409,NA
"42357",23.76,3.1,3.350207707,102702060410,NA
"42358",23.85,4.78,3.021828522,102702060502,NA
"42359",23.66,3.52,3.261710218,102702060504,NA
"42360",23.92,1.27,2.728376169,102702060505,NA
"42361",24.06,5.68,2.601010344,102702060506,NA
"42362",24.21,2.88,2.665460018,102702060507,NA
"42363",24.22,8.69,2.680681564,102702060508,NA
"42364",23.89,5.63,2.793725598,102702060509,NA
"42365",23.37,0.28,3.783143418,102702060601,NA
"42366",23.46,0.03,3.769667084,102702060602,NA
"42367",23.71,1.33,3.586387576,102702060603,NA
"42368",23.48,0.24,3.500702786,102702060604,NA
"42369",23.57,0.82,3.540370115,102702060605,NA
"42370",23.89,0.25,3.433922392,102702060701,NA
"42371",24.03,0.27,3.228961168,102702060702,NA
"42372",23.98,0.73,3.307533638,102702060703,NA
"42373",24.15,2.54,3.069873349,102702060704,NA
"42374",23.83,0.14,3.149765871,102702060801,NA
"42375",24.09,0.67,2.974668398,102702060802,NA
"42376",23.9,0.35,3.354873746,102702060803,NA
"42377",24.03,1.94,3.097276085,102702060804,NA
"42378",24.07,2.18,3.028535865,102702060805,NA
"42379",24.1,1.77,2.996475168,102702060806,NA
"42380",24.29,1.14,2.70234956,102702060901,NA
"42381",24.32,1.31,2.847517317,102702060902,NA
"42382",24.21,0.8,2.795409,102702060903,NA
"42383",24.27,1.32,2.840412666,102702060904,NA
"42384",24.26,0.43,2.829981957,102702060905,NA
"42385",24.24,1.41,2.777113615,102702060906,NA
"42386",24.16,3.25,2.759017909,102702061001,NA
"42387",24.18,4.61,2.838873979,102702061002,NA
"42388",24.25,2.81,2.800630024,102702061003,NA
"42389",24.22,6.17,2.742007154,102702061004,NA
"42390",24.31,8.81,2.791276397,102702061005,NA
"42391",24.07,0.91,3.07429633,102702070102,NA
"42392",24.23,2.09,2.949062019,102702070103,NA
"42393",24.36,11.04,2.887582897,102702070104,NA
"42394",24.38,3.58,2.852884614,102702070105,NA
"42395",24.46,1.67,2.618630722,102702070201,NA
"42396",24.46,5.99,2.605638297,102702070202,NA
"42397",24.38,4.02,2.676480487,102702070203,NA
"42398",24.28,2.69,2.772412257,102702070204,NA
"42399",24.32,2.1,2.782912456,102702070205,NA
"42400",24.42,5.83,2.747521732,102702070206,NA
"42401",24.47,13.5,2.652288298,102702070207,NA
"42402",24.4,7.38,2.934754841,102702070301,NA
"42403",24.66,10.38,2.769214112,102702070302,NA
"42404",24.96,8.48,2.676911778,102702070303,NA
"42405",24.63,3.91,2.48018892,102702070401,NA
"42406",24.62,4.86,2.590787431,102702070402,NA
"42407",24.78,5.58,2.411696896,102702070403,NA
"42408",24.75,6.34,2.551139397,102702070404,NA
"42409",24.7,6.68,2.731010296,102702070405,NA
"42410",25.03,5.26,2.67893843,102702070501,NA
"42411",25.15,4.44,2.765575572,102702070502,NA
"42412",25.45,5.35,2.741856583,102702070503,NA
"42413",25.12,7.82,2.693774315,102702070504,NA
"42414",25.14,6.1,2.702493088,102702070601,NA
"42415",25.38,7.21,2.627207578,102702070602,NA
"42416",25.17,6.05,2.471890988,102702070603,NA
"42417",25.27,4.65,2.652777108,102702070604,NA
"42418",25.12,8.15,2.398744109,102702070605,NA
"42419",22.66,4.42,3.078412444,102801010101,NA
"42420",22.77,11.22,2.99186836,102801010102,NA
"42421",22.75,8.74,2.831793727,102801010104,NA
"42422",23,9.7,2.720176232,102801010106,NA
"42423",23.7,13.61,2.594468852,102801010201,NA
"42424",23.62,7.1,2.503304173,102801010202,NA
"42425",23.7,13.73,2.781215967,102801010203,NA
"42426",22.9,6,2.640683237,102801010301,NA
"42427",23.28,13.07,2.450551393,102801010302,NA
"42428",23.59,19.92,2.366558486,102801010303,NA
"42429",23.61,18.37,2.568351765,102801010305,NA
"42430",23.68,19.92,2.621855641,102801010306,NA
"42431",23.76,17.26,2.799780118,102801010307,NA
"42432",22.54,2.59,2.959805996,102801010401,NA
"42433",22.59,9.74,2.824689483,102801010402,NA
"42434",22.92,15.77,2.600054955,102801010403,NA
"42435",22.57,4.16,2.707358328,102801010404,NA
"42436",23.09,30.1,2.420898086,102801010405,NA
"42437",23.33,31.79,2.36302975,102801010406,NA
"42438",23.56,27.2,2.282338174,102801010501,NA
"42439",23.11,12.4,2.346002307,102801010502,NA
"42440",23.41,29.54,2.409801176,102801010503,NA
"42441",23.54,22.43,2.448684692,102801010504,NA
"42442",23.55,23.89,2.545718486,102801010505,NA
"42443",23.73,15.99,2.733106772,102801010506,NA
"42444",23.28,21.47,2.587923293,102801010601,NA
"42445",23.55,26.65,2.443885851,102801010602,NA
"42446",23.56,19.44,2.414988858,102801010603,NA
"42447",23.59,26.68,2.390018699,102801010604,NA
"42448",23.67,16.92,2.70875369,102801010605,NA
"42449",23.77,14.34,2.786850735,102801010606,NA
"42450",23.78,6.04,2.660727358,102801010701,NA
"42451",23.67,12.67,2.555956628,102801010702,NA
"42452",23.7,19.92,2.484754013,102801010703,NA
"42453",23.76,15.71,2.49565914,102801010704,NA
"42454",23.7,18.5,2.457051573,102801010705,NA
"42455",23.7,15.51,2.39782057,102801010706,NA
"42456",23.81,20.75,2.428833173,102801010707,NA
"42457",23.77,18.32,2.542404555,102801010708,NA
"42458",23.76,28.27,2.513791269,102801010709,NA
"42459",23.87,19.25,2.574917511,102801010710,NA
"42460",23.72,21.84,2.599181771,102801010801,NA
"42461",23.77,25.85,2.707807057,102801010802,NA
"42462",23.79,15.98,2.616866412,102801010803,NA
"42463",23.56,14.19,2.462929442,102801010804,NA
"42464",23.61,21.43,2.569033599,102801010805,NA
"42465",23.82,20.18,2.595424023,102801010806,NA
"42466",23.85,31.91,2.581486144,102801010807,NA
"42467",23.92,12.95,2.605309944,102801010808,NA
"42468",22.97,13.45,2.483578661,102801010901,NA
"42469",22.85,12.47,2.565698512,102801010902,NA
"42470",22.98,9.44,2.409271734,102801010903,NA
"42471",23.02,14.04,2.409715849,102801010904,NA
"42472",23.24,27.2,2.373221765,102801010905,NA
"42473",23.38,29.47,2.343875322,102801010906,NA
"42474",23.34,18.86,2.341233413,102801010907,NA
"42475",23.49,34.77,2.319432662,102801010908,NA
"42476",23.54,18.8,2.446001257,102801010909,NA
"42477",23.69,15.03,2.42982897,102801010910,NA
"42478",23.9,16.66,2.631450759,102801010911,NA
"42479",23.74,26.13,2.637604217,102801011001,NA
"42480",23.77,20.05,2.563555908,102801011002,NA
"42481",23.89,19.51,2.747141321,102801011003,NA
"42482",23.77,16.16,2.733706354,102801011101,NA
"42483",23.81,17.14,2.787702923,102801011102,NA
"42484",23.84,17.23,2.688862609,102801011103,NA
"42485",24.02,11.91,2.664323308,102801011104,NA
"42486",23.73,18.6,2.656370962,102801011201,NA
"42487",23.76,25.77,2.776927692,102801011202,NA
"42488",23.8,29.36,2.733274178,102801011203,NA
"42489",23.95,22.06,2.777620492,102801011204,NA
"42490",24.01,25.15,2.764501873,102801011205,NA
"42491",23.91,14.62,2.675158312,102801011301,NA
"42492",23.76,17.38,2.554300941,102801011302,NA
"42493",23.88,21.02,2.677963969,102801011303,NA
"42494",23.9,20.6,2.354088501,102801011304,NA
"42495",23.91,21.02,2.26031365,102801011305,NA
"42496",23.89,16.38,2.358466898,102801011306,NA
"42497",24.04,20.45,2.251557917,102801011401,NA
"42498",24.11,21.53,2.193452056,102801011402,NA
"42499",24.18,13.2,2.241973405,102801011403,NA
"42500",23.87,15.49,2.314942362,102801011501,NA
"42501",23.94,14.01,2.312822832,102801011502,NA
"42502",23.96,23.15,2.242628847,102801011503,NA
"42503",24.06,11.71,2.308409255,102801011504,NA
"42504",24.07,26.51,2.284163801,102801011505,NA
"42505",24.23,15.32,2.248460257,102801011506,NA
"42506",24.22,25.12,2.121675911,102801011601,NA
"42507",24.23,18.43,2.106553837,102801011602,NA
"42508",24.23,13.07,2.192287775,102801011603,NA
"42509",23.89,26.03,2.579436014,102801011701,NA
"42510",23.92,28.43,2.410160657,102801011702,NA
"42511",23.94,20.84,2.471817397,102801011703,NA
"42512",24.19,14.53,2.500204438,102801011704,NA
"42513",24.09,32.58,1.998752694,102801011705,NA
"42514",24.17,27.08,2.283325786,102801011706,NA
"42515",24.26,23.42,2.078451112,102801011707,NA
"42516",24.27,14.43,2.12026804,102801011708,NA
"42517",22.69,26.88,2.962003493,102801020102,NA
"42518",22.97,1.04,3.321574426,102801020201,NA
"42519",22.93,2.07,3.361555316,102801020202,NA
"42520",22.79,5.26,3.379573192,102801020203,NA
"42521",22.76,8.44,3.419647704,102801020204,NA
"42522",22.71,14.18,3.177551336,102801020206,NA
"42523",22.64,22.22,2.805987169,102801020208,NA
"42524",22.71,32.29,2.840629871,102801020209,NA
"42525",22.65,16.07,2.678831091,102801020301,NA
"42526",22.71,17,2.661177361,102801020302,NA
"42527",22.73,25.6,2.510902119,102801020303,NA
"42528",22.8,38.38,2.50490845,102801020304,NA
"42529",22.73,21.57,2.604567892,102801020401,NA
"42530",22.77,22.06,2.553166719,102801020402,NA
"42531",22.78,23.12,2.497327041,102801020502,NA
"42532",22.97,27.26,2.415592696,102801020503,NA
"42533",23.16,17.59,2.351598208,102801020602,NA
"42534",23.3,30.19,2.249385126,102801020604,NA
"42535",22.96,34.39,2.262332837,102801020702,NA
"42536",22.98,25.78,2.32612156,102801020703,NA
"42537",23.23,29.59,2.26068186,102801020704,NA
"42538",22.79,21.66,2.4472802,102801020801,NA
"42539",22.73,17.06,2.508533411,102801020802,NA
"42540",22.75,21.48,2.326105143,102801020803,NA
"42541",22.97,27.29,2.281473888,102801020804,NA
"42542",22.76,18.21,2.318411364,102801020805,NA
"42543",23.1,33.54,2.269649681,102801020806,NA
"42544",23.46,36.72,2.300542869,102801020901,NA
"42545",23.54,24.54,2.266629879,102801020902,NA
"42546",23.64,37.73,2.29651887,102801020903,NA
"42547",23.84,12.02,2.321550333,102801020904,NA
"42548",23.41,32.48,2.275520678,102801021001,NA
"42549",23.49,24.97,2.315438273,102801021002,NA
"42550",23.54,19.49,2.259514619,102801021003,NA
"42551",23.62,23.21,2.27582719,102801021004,NA
"42552",23.54,17.53,2.464626392,102801021005,NA
"42553",23.77,20,2.554568594,102801021006,NA
"42554",23.71,23.28,2.591574166,102801021007,NA
"42555",23.79,22.03,2.338628882,102801021008,NA
"42556",22.97,21.87,2.317122311,102801021101,NA
"42557",23.51,32.48,2.355211083,102801021102,NA
"42558",23.46,21.77,2.413455825,102801021201,NA
"42559",23.75,15.51,2.315708252,102801021202,NA
"42560",24.12,5.74,2.274696328,102801021203,NA
"42561",23.66,15.91,2.636503393,102801021301,NA
"42562",24.19,10.61,2.201687096,102801021302,NA
"42563",24.09,15.34,2.278845158,102801021303,NA
"42564",23.92,25.96,2.356300205,102801021401,NA
"42565",24,34.08,2.131898444,102801021402,NA
"42566",24.14,26.85,2.179107155,102801021403,NA
"42567",24.25,31.84,2.0606889,102801021404,NA
"42568",23.12,21.29,2.533944376,102801030101,NA
"42569",23.51,26.89,3.054052819,102801030102,NA
"42570",23.77,22.99,2.846725562,102801030103,NA
"42571",22.82,18.18,2.449204244,102801030201,NA
"42572",22.72,17.19,2.428006798,102801030202,NA
"42573",23.04,17.72,3.027022953,102801030203,NA
"42574",22.91,27.12,2.649377438,102801030204,NA
"42575",23.14,19.03,2.627237825,102801030205,NA
"42576",23.28,22.01,2.81072769,102801030206,NA
"42577",23.59,25.85,3.007527215,102801030207,NA
"42578",24.28,15.49,2.175715734,102801030302,NA
"42579",24.35,10.3,2.111194402,102801030303,NA
"42580",23.8,15.07,2.779438687,102801030401,NA
"42581",24.04,15.25,2.400290633,102801030402,NA
"42582",24.31,13.55,2.132051475,102801030403,NA
"42583",24.05,14.27,2.372575084,102801030501,NA
"42584",24.33,11.37,2.108928842,102801030502,NA
"42585",24.25,14.46,2.102314338,102801030503,NA
"42586",23.29,31.48,3.63342987,102801030601,NA
"42587",23.71,27.48,3.458164603,102801030602,NA
"42588",23.71,38.36,3.48916498,102801030603,NA
"42589",22.97,19.71,2.821452777,102801030701,NA
"42590",22.84,16.04,2.644468556,102801030702,NA
"42591",23.02,18.62,2.928597613,102801030703,NA
"42592",23.18,29.53,3.049288794,102801030704,NA
"42593",23.38,36.01,3.647571941,102801030705,NA
"42594",23.74,47.91,3.489598898,102801030706,NA
"42595",23.25,13.03,3.439570744,102801030801,NA
"42596",23.47,22.2,3.689529721,102801030802,NA
"42597",23.87,27.8,3.159516203,102801030803,NA
"42598",24.06,25.25,2.368001916,102801030901,NA
"42599",24.17,21.75,2.127244846,102801030902,NA
"42600",24.32,27.55,2.041747181,102801030904,NA
"42601",24.24,25.36,2.05038569,102801031001,NA
"42602",24.31,16.7,2.052177531,102801031002,NA
"42603",24.35,26.52,1.985597911,102801031003,NA
"42604",23.93,15.5,2.274118018,102801031101,NA
"42605",23.66,19.34,3.14649823,102801031102,NA
"42606",24.19,17.48,2.049353794,102801031103,NA
"42607",24.32,17.67,2.022835804,102801031104,NA
"42608",23.23,17.79,3.733928049,102801031201,NA
"42609",23.56,20.75,3.648666994,102801031202,NA
"42610",24.02,20.39,2.24786384,102801031203,NA
"42611",23.99,14.97,2.379851303,102801031204,NA
"42612",24.24,21.9,2.087912419,102801031205,NA
"42613",24.32,20.29,2.079662561,102801031206,NA
"42614",24.23,16.45,2.1242355,102801031301,NA
"42615",24.31,7.62,2.103152969,102801031302,NA
"42616",24.36,11.12,2.04412965,102801031303,NA
"42617",24.32,24.36,2.055654306,102801031401,NA
"42618",24.25,34.45,1.943259352,102801031501,NA
"42619",24.28,17.06,2.018397548,102801031502,NA
"42620",24.39,18.5,2.027017948,102801031503,NA
"42621",24.63,17.05,2.089788029,102801031504,NA
"42622",24.54,11.97,2.098006838,102801031505,NA
"42623",24.52,19.54,2.11355896,102801031506,NA
"42624",24.32,14.48,1.979540831,102801031601,NA
"42625",24.39,17.48,2.015534394,102801031603,NA
"42626",24.4,22.95,1.995567011,102801031604,NA
"42627",24.23,10.4,2.10111216,102801031701,NA
"42628",24.21,7.22,2.10154188,102801032303,NA
"42629",22.59,8.07,2.441077667,102802010101,NA
"42630",22.7,15.16,2.445538058,102802010104,NA
"42631",22.67,16.52,2.378310511,102802010105,NA
"42632",22.72,13.5,2.370085809,102802010106,NA
"42633",22.7,16.8,2.402038049,102802010107,NA
"42634",22.72,3.95,2.550900175,102802010201,NA
"42635",22.65,4.5,2.51999592,102802010202,NA
"42636",22.75,14.23,2.332893364,102802010203,NA
"42637",22.66,10.88,2.436383468,102802010204,NA
"42638",22.75,15.76,2.382898609,102802010205,NA
"42639",22.81,15.63,2.391471197,102802010206,NA
"42640",22.78,20.7,2.385056209,102802010207,NA
"42641",22.84,17.31,2.750842385,102802010301,NA
"42642",23,32.64,2.721919791,102802010302,NA
"42643",22.96,26.97,2.644666917,102802010303,NA
"42644",23.1,34.95,2.523045894,102802010304,NA
"42645",23.2,42.84,2.375495071,102802010305,NA
"42646",22.62,15.88,2.697692772,102802010401,NA
"42647",22.7,17.8,2.621944252,102802010402,NA
"42648",22.78,16.55,2.712892496,102802010403,NA
"42649",22.92,18.84,2.625719693,102802010405,NA
"42650",23.01,27.78,2.538446994,102802010406,NA
"42651",23.11,49.13,2.319153532,102802010407,NA
"42652",23.04,16.93,2.836887938,102802010501,NA
"42653",23.2,36.56,2.655262298,102802010502,NA
"42654",23.26,39.35,2.858427504,102802010503,NA
"42655",23.54,44.59,2.194202159,102802010504,NA
"42656",23.18,38.85,2.130697646,102802010601,NA
"42657",23.38,45.13,2.118386315,102802010602,NA
"42658",23.46,34.48,2.155827792,102802010603,NA
"42659",23.45,50.63,2.283547761,102802010701,NA
"42660",23.48,29.34,2.051095536,102802010702,NA
"42661",23.22,41.03,3.409161113,102802020101,NA
"42662",23.48,65.46,2.349934917,102802020102,NA
"42663",23.51,44.04,2.271118797,102802020202,NA
"42664",23.47,64.93,1.867221105,102802020203,NA
"42665",23.59,43.82,2.245502668,102802020204,NA
"42666",23.69,60.16,1.876723296,102802020205,NA
"42667",23.83,32.92,2.241819566,102802020206,NA
"42668",24.02,51.06,2.01748401,102802020207,NA
"42669",23.3,12.93,3.504462626,102802020301,NA
"42670",23.56,23.44,2.722372289,102802020302,NA
"42671",23.91,47.36,2.07543242,102802020303,NA
"42672",24.16,29.99,1.992492436,102802020304,NA
"42673",24.26,52.05,1.971020032,102802020305,NA
"42674",24.32,14.76,2.002622014,102802020306,NA
"42675",24.33,32.05,1.963159381,102802020307,NA
"42676",24.3,20.48,1.97744611,102802020308,NA
"42677",24.36,18.48,1.969365637,102802020309,NA
"42678",24.33,12.44,2.074437822,102802020310,NA
"42679",24.23,40.58,2.050739821,102802020401,NA
"42680",24.35,29.95,2.076423065,102802020402,NA
"42681",24.52,24.61,2.074918476,102802020403,NA
"42682",24.41,18.85,2.024693167,102802020404,NA
"42683",24.51,11.34,2.046829476,102802020405,NA
"42684",24.4,11.29,1.960770418,102802020406,NA
"42685",24.4,18.03,2.019420578,102802020408,NA
"42686",24.4,6.4,2.077134391,102802020409,NA
"42687",24.33,13.74,2.152702879,102802020410,NA
"42688",23.67,24.26,2.090884199,102802030101,NA
"42689",23.92,31.77,2.076409139,102802030102,NA
"42690",24.33,41.68,2.043658593,102802030103,NA
"42691",24.43,38.78,1.96856238,102802030201,NA
"42692",24.42,41.86,1.986282996,102802030202,NA
"42693",24.45,19.57,1.974880919,102802030203,NA
"42694",24.49,27.67,2.01542421,102802030204,NA
"42695",24.49,32.07,1.978742363,102802030301,NA
"42696",24.41,30.62,1.873563284,102802030302,NA
"42697",24.46,13.95,2.001973188,102802030303,NA
"42698",24.44,18.6,1.98881529,102802030304,NA
"42699",24.34,17.22,2.046465334,102802030401,NA
"42700",24.48,10.07,2.061856474,102802030402,NA
"42701",24.48,32.42,1.940704786,102802030403,NA
"42702",24.43,10.24,2.005031405,102802030404,NA
"42703",24.43,23.46,2.028103072,102802030405,NA
"42704",24.44,17.79,2.030497551,102802030406,NA
"42705",24.4,21.05,1.935419382,102802030501,NA
"42706",24.43,18.23,2.060869659,102802030502,NA
"42707",24.84,4.94,2.352939482,102901010101,NA
"42708",25.1,6.16,2.42679044,102901010102,NA
"42709",25,5.72,2.307370276,102901010103,NA
"42710",25.11,8.08,2.405949664,102901010104,NA
"42711",25.13,7.47,2.494334866,102901010105,NA
"42712",24.93,10.27,2.718630801,102901010108,NA
"42713",25.16,8.23,2.437758767,102901010202,NA
"42714",25.2,9.21,2.501168213,102901010203,NA
"42715",25.19,9.33,2.561354376,102901010204,NA
"42716",25.26,8.6,2.551948105,102901010205,NA
"42717",25.01,14.75,2.500544863,102901010206,NA
"42718",25.03,11.43,2.571292836,102901010207,NA
"42719",24.96,13.97,2.588394293,102901010208,NA
"42720",24.91,11.45,2.708249015,102901010302,NA
"42721",24.91,13.53,2.788889658,102901010303,NA
"42722",24.88,16.41,2.533588444,102901010304,NA
"42723",25.26,7.02,2.530925181,102901010305,NA
"42724",24.97,23.95,2.500065131,102901010307,NA
"42725",24.96,21.93,2.635552731,102901010308,NA
"42726",25,16.65,2.509920417,102901010401,NA
"42727",25.07,22.48,2.622139197,102901010402,NA
"42728",25.16,16.13,2.791794234,102901010404,NA
"42729",25.3,18.7,3.012420544,102901010405,NA
"42730",25.62,16.3,3.020095467,102901010406,NA
"42731",25.19,11,3.168079538,102901010501,NA
"42732",25.47,6.04,3.303992265,102901010502,NA
"42733",25.24,11.93,3.114719954,102901010503,NA
"42734",25.28,8.09,3.088888845,102901010504,NA
"42735",25.4,10.05,3.164719645,102901010505,NA
"42736",25.46,6.92,3.275081891,102901010506,NA
"42737",25.72,20.96,3.286738364,102901010507,NA
"42738",25.67,7.57,3.289309232,102901010508,NA
"42739",25.67,18.97,3.332728863,102901010509,NA
"42740",25.57,18.46,3.337222442,102901010601,NA
"42741",25.65,22.25,3.437095593,102901010602,NA
"42742",25.46,20.76,3.406939881,102901010603,NA
"42743",25.4,26,3.480582524,102901010604,NA
"42744",25.19,18.23,3.033274435,102901010701,NA
"42745",25.26,15.86,3.144246206,102901010702,NA
"42746",25.27,10.75,3.421543987,102901010703,NA
"42747",25.3,14.07,3.074216663,102901010704,NA
"42748",25.44,12.08,3.262933545,102901010705,NA
"42749",25.17,18.84,3.52049481,102901010706,NA
"42750",25.29,25.12,3.469882537,102901010707,NA
"42751",24.87,11.27,3.422923108,102901020101,NA
"42752",24.84,16.08,3.489738582,102901020102,NA
"42753",24.86,10.5,3.44507062,102901020104,NA
"42754",24.85,13.25,3.347680116,102901020105,NA
"42755",24.91,22.54,3.307532834,102901020106,NA
"42756",25.12,19.7,3.477889283,102901020107,NA
"42757",25.23,15.02,3.552351112,102901020108,NA
"42758",25.38,20.07,3.518015938,102901020201,NA
"42759",25.36,20.7,3.681280955,102901020203,NA
"42760",25.44,24.76,3.370366353,102901020204,NA
"42761",25.48,20.46,3.358608694,102901020205,NA
"42762",25.54,26.57,3.161277374,102901020207,NA
"42763",25.61,22.91,2.919796455,102901020209,NA
"42764",25.56,31.56,3.20470927,102901020210,NA
"42765",25.47,12.09,3.536080685,102901020301,NA
"42766",25.54,21.36,3.541781234,102901020302,NA
"42767",25.57,18.01,3.559258048,102901020303,NA
"42768",25.46,20.27,3.764940169,102901020304,NA
"42769",25.4,24.83,3.588022458,102901020305,NA
"42770",25.4,36.54,3.390977174,102901020307,NA
"42771",25.51,35.6,3.267945356,102901020308,NA
"42772",25.52,30.05,3.191398923,102901020402,NA
"42773",25.52,13.39,2.796204849,102901020501,NA
"42774",25.46,13.28,2.790274519,102901020502,NA
"42775",25.67,9.45,2.841951978,102901020503,NA
"42776",25.7,11.51,2.832983229,102901020504,NA
"42777",25.84,11.73,2.840089041,102901020505,NA
"42778",25.84,19.64,2.741979597,102901020506,NA
"42779",25.66,15.69,2.703346292,102901020601,NA
"42780",25.65,27.36,2.913844084,102901020602,NA
"42781",25.73,25.51,2.963559646,102901020603,NA
"42782",25.81,16.43,2.851810336,102901020604,NA
"42783",25.67,20.73,2.717907053,102901020701,NA
"42784",25.78,22.81,2.861612412,102901020702,NA
"42785",25.48,17.84,3.275434494,102901030101,NA
"42786",25.59,17.27,3.238960062,102901030102,NA
"42787",25.59,21.86,3.397001632,102901030103,NA
"42788",25.54,36.63,3.438559275,102901030104,NA
"42789",25.54,26.58,3.478203725,102901030105,NA
"42790",25.54,19.19,3.529759709,102901030106,NA
"42791",25.69,30.32,3.205785457,102901030201,NA
"42792",25.73,16.52,3.240414222,102901030202,NA
"42793",25.83,23.97,3.393612154,102901030204,NA
"42794",25.79,16.23,3.282957058,102901030205,NA
"42795",25.79,18.71,3.008199708,102901030206,NA
"42796",25.67,9.1,3.189669114,102901040101,NA
"42797",25.76,17.18,3.383314615,102901040102,NA
"42798",25.76,22.56,3.495224855,102901040103,NA
"42799",25.87,14.2,3.237683812,102901040104,NA
"42800",25.97,15.63,3.35524602,102901040106,NA
"42801",25.99,15.91,3.584581973,102901040107,NA
"42802",26.03,17.81,3.645781322,102901040108,NA
"42803",25.77,12.38,2.899474717,102901040201,NA
"42804",25.86,22.28,2.617864511,102901040202,NA
"42805",25.83,11.76,3.109782202,102901040203,NA
"42806",25.92,22.48,3.298152355,102901040204,NA
"42807",25.95,31.18,2.92326641,102901040205,NA
"42808",26.01,20.51,3.404230605,102901040206,NA
"42809",26.03,28.61,3.163064832,102901040207,NA
"42810",25.95,26.57,2.830102836,102901040208,NA
"42811",26.03,20.24,3.243849611,102901040209,NA
"42812",25.99,21,3.210533454,102901040210,NA
"42813",25.94,17.13,3.390865965,102901040211,NA
"42814",25.92,15.83,3.586185513,102901040301,NA
"42815",25.99,9.78,3.460427848,102901040302,NA
"42816",26.07,19.16,3.522096942,102901040303,NA
